"id","time","I"
234,4.05170297238543,17
234,4.12361726400071,18
234,4.30367895634248,19
234,4.66696210353139,20
234,4.67163780706206,21
234,4.9246644011151,22
234,4.97083640387828,23
234,5.09826291122689,24
234,5.20702636030649,25
234,5.35138371024294,26
234,5.38660866129005,27
234,5.4602167391937,28
234,5.54681975976102,29
234,5.59781066648012,30
234,6.32809582089139,31
234,6.46123222435341,32
234,6.52965100451222,33
234,6.56791965544755,34
234,6.64399169893396,35
234,6.66497902494715,36
234,6.87632542740178,37
234,7.32601659304532,38
234,7.43172810810688,39
234,7.52021129663563,40
234,7.5381273703836,41
234,9.15866609956658,42
234,9.18602210709227,43
234,9.53111108771149,44
234,9.55976084840743,45
235,0,1
235,2.93261465133969,2
235,3.13689944317434,3
235,3.42740685384362,4
235,3.46854181387003,5
235,3.57739542444117,6
235,3.58910960714732,7
235,3.84380228484569,8
235,3.92987308798304,9
235,4.00441442286368,10
235,4.25971454889377,11
235,4.35086976369224,12
235,4.65424072573759,13
235,4.6583277859902,14
235,4.70241003171604,15
235,4.73480700075262,16
235,5.12431038035588,17
235,5.19416257636217,18
235,5.38683099785053,19
235,5.97487011588142,20
235,6.80729272248643,21
235,6.99220230481064,22
235,7.31780770125821,23
235,7.55184703394411,24
235,8.35883974016119,25
235,8.3926545571295,26
235,8.72772172702659,27
235,8.74084221816785,28
235,8.92281821526977,29
235,9.3292053179677,30
235,9.40315741324034,31
235,9.64489991244459,32
235,9.81255578034217,33
235,9.93599472791388,34
236,0,1
236,2.17951222205265,2
236,2.79334090223756,3
236,3.6777497294713,4
236,4.47313394482437,5
236,4.50353512074868,6
236,4.80961878023919,7
236,6.00093673297628,8
236,6.75208438139876,9
236,7.37968980686853,10
236,7.50079646902924,11
236,7.60098360834185,12
236,7.69155671667651,13
236,7.69473601431419,14
236,8.07012429613751,15
236,8.58943743616054,16
236,8.76718187165623,17
236,8.92890743652496,18
236,8.97152830210873,19
236,9.16543272940015,20
236,9.17015183169133,21
236,9.33249164250095,22
236,9.41943064506578,23
236,9.67230980958229,24
236,9.80019171453849,25
236,9.98699046910784,26
237,0,1
237,1.43763564235782,2
237,1.86490732820988,3
237,1.96416049000352,4
237,2.6282259164809,5
237,2.85697617584238,6
237,2.97051865198456,7
237,3.16244520374011,8
237,3.80641968140368,9
237,3.89601034169803,10
237,3.93870849117423,11
237,4.01068846957594,12
237,4.29016288655081,13
237,4.30402651755579,14
237,4.31882064505659,15
237,4.88039452433585,16
237,4.92683463923537,17
237,4.93955657230056,18
237,4.9793952280464,19
237,5.17107960962916,20
237,5.48608683662596,21
237,5.59854890391853,22
237,5.78376065690108,23
237,6.02618518620406,24
237,6.28232667263405,25
237,7.31183911650856,26
237,8.12031901283241,27
237,8.2436663130603,28
237,8.53987621320858,29
237,8.87321170083222,30
237,8.91010509271046,31
237,9.30592160613294,32
237,9.55480325695438,33
237,9.63803827384352,34
237,9.80808243147121,35
237,9.86947371898109,36
237,9.96174636829328,37
238,0,1
238,0.150233600993063,2
238,0.58510422672675,3
238,0.852759412929367,4
238,1.12136320586731,5
238,1.22135961499292,6
238,1.63752256939336,7
238,2.01437954916407,8
238,2.52862761540844,9
238,2.69078351787812,10
238,2.72097915888273,11
238,2.74396638824304,12
238,3.29696249740074,13
238,3.50136954951405,14
238,3.6719677676556,15
238,3.8379671560406,16
238,3.89244329790339,17
238,3.90446117454449,18
238,3.9441224581106,19
238,4.11944695820007,20
238,4.19571999817295,21
238,4.20396896749871,22
238,4.24231921350541,23
238,4.49316064663138,24
238,4.5516290703203,25
238,4.64948590246755,26
238,4.72392225126307,27
238,4.7385161556035,28
238,4.88375292744776,29
238,5.09279784345554,30
238,5.341087295898,31
238,5.77309574314783,32
238,6.00980701608335,33
238,6.15118498212322,34
238,6.53840821566486,35
238,6.57332019483855,36
238,6.70923092187049,37
238,7.15039302662057,38
238,7.31923373830905,39
238,8.38828220833155,40
238,8.4425559791044,41
238,8.87547764585435,42
238,8.96834990089735,43
238,9.03913851270434,44
238,9.62034007176129,45
238,9.63620092485714,46
238,9.64735205511049,47
239,0,1
239,0.0685592979129593,2
239,1.12758429885025,3
239,1.5136419260143,4
239,1.69009568915939,5
239,1.77312463082863,6
239,2.4550167526903,7
239,2.56108049313373,8
239,2.67541490574686,9
239,2.7035188128951,10
239,2.86780785226009,11
239,2.90307675150695,12
239,3.05051415293246,13
239,3.24591948231268,14
239,3.31460246764091,15
239,3.62336136139685,16
239,3.73929827117195,17
239,3.77178605825403,18
239,3.78733407114355,19
239,3.97645234277614,20
239,4.23274753132858,21
239,4.27734615663054,22
239,4.29613240384797,23
239,4.5437806814125,24
239,4.67002532779341,25
239,4.99847370050155,26
239,5.09893086418611,27
239,5.56171319988679,28
239,6.02133990480475,29
239,6.17126421328073,30
239,6.26976387726461,31
239,6.54112085450415,32
239,7.35346659555774,33
239,7.79259590919151,34
239,7.96598224938156,35
239,8.15757457187477,36
239,8.42357722876561,37
239,8.84841471175802,38
239,8.90181322208335,39
239,8.96699358309257,40
239,9.38639255275639,41
239,9.6403968464564,42
240,0,1
240,4.2457256432444,2
240,6.661748055232,3
240,7.01135472739229,4
240,7.05849542507814,5
240,7.95332285154665,6
240,8.30223149515283,7
240,8.45532428259663,8
240,9.18056349520598,9
240,9.24169464017514,10
240,9.41565047576342,11
240,9.48786003726118,12
240,9.56258384417895,13
240,9.61302394115971,14
240,9.85125500495562,15
240,9.93303414549192,16
240,9.97269017689248,17
241,0,1
241,3.15750995794498,2
241,3.31809835435755,3
241,3.36087607825717,4
241,4.16580995471734,5
241,4.67419956375551,6
241,4.89488351521378,7
241,4.93010025334106,8
241,5.21819704583882,9
241,6.36074387006698,10
241,6.83846635839389,11
241,8.11810158534559,12
241,8.14681585153925,13
241,8.835711038953,14
241,8.93603812332215,15
241,9.30405482491529,16
241,9.64465101026549,17
242,0,1
242,2.76157822193134,2
242,3.78723855791273,3
242,4.42209791587592,4
242,4.78041579122362,5
242,5.55522209772204,6
242,5.79684079169859,7
242,5.92556483290019,8
242,6.54870097154885,9
242,6.74865047226998,10
242,7.60353821978705,11
242,7.91607085186307,12
242,8.93422293507497,13
242,9.15957135785739,14
242,9.48711617166963,15
242,9.64141671621855,16
242,9.65433566446734,17
243,0,1
243,0.125626625366888,2
243,1.00701623172146,3
243,1.81104152864658,4
243,1.93937513013163,5
243,2.42260392941069,6
243,2.66921820644915,7
243,2.90612294629944,8
243,3.07665657219983,9
243,3.45637917979778,10
243,3.58578125001088,11
243,3.60075563308818,12
243,3.77895358968608,13
243,3.80574085474262,14
243,3.99629186163651,15
243,3.99829574840793,16
243,4.22900278984487,17
243,4.53826282109687,18
243,4.94224872455275,19
243,5.13209789075598,20
243,5.62670703478561,21
243,6.37467697237476,22
243,6.55685006290667,23
243,6.72315690237564,24
243,6.84674876194621,25
243,7.32652423368987,26
243,7.67281822770679,27
243,7.73642086866406,28
243,7.99260923652233,29
243,8.10918296461293,30
243,8.20132670480746,31
243,8.26398444605501,32
243,8.63727832579416,33
243,9.04160790491068,34
243,9.15433009730436,35
243,9.24279034771607,36
243,9.64321481178497,37
243,9.9083008670323,38
243,9.99541000785235,39
244,0,1
245,0,1
245,0.279049983374396,2
245,0.595748319545318,3
245,0.627263224873085,4
245,0.910728465165137,5
245,1.16367859668458,6
245,1.52113266702161,7
245,1.5282887518275,8
245,1.74232455011144,9
245,1.8184406537985,10
245,1.82866558391979,11
245,2.19310475053036,12
245,2.43170182757008,13
245,2.56915924642154,14
245,2.628082365535,15
245,2.67946689746232,16
245,2.68726308480828,17
245,2.74829341653111,18
245,2.75210808146496,19
245,3.00470288261907,20
